timestamp,source_ip,destination_ip,protocol,port,size_bytes,http.host,http.request.uri,http.request.method,raw_payload
"Jun 11, 2025 09:56:28.695306000 India Standard Time",192.168.1.7,23.206.206.21,HTTPS,443,54,,,,
"Jun 11, 2025 09:56:28.722167000 India Standard Time",23.206.206.21,192.168.1.7,HTTPS,49929,85,,,,
"Jun 11, 2025 09:56:28.722167000 India Standard Time",23.206.206.21,192.168.1.7,HTTPS,49929,54,,,,
"Jun 11, 2025 09:56:28.722167000 India Standard Time",23.206.206.21,192.168.1.7,HTTPS,49930,85,,,,
"Jun 11, 2025 09:56:28.722167000 India Standard Time",23.206.206.21,192.168.1.7,HTTPS,49930,54,,,,
"Jun 11, 2025 09:56:28.722272000 India Standard Time",192.168.1.7,23.206.206.21,HTTPS,443,54,,,,
"Jun 11, 2025 09:56:28.722361000 India Standard Time",192.168.1.7,23.206.206.21,HTTPS,443,54,,,,
"Jun 11, 2025 09:56:28.725231000 India Standard Time",51.105.71.136,192.168.1.7,HTTPS,49845,54,,,,
"Jun 11, 2025 09:56:28.725365000 India Standard Time",192.168.1.7,51.105.71.136,HTTPS,443,54,,,,
"Jun 11, 2025 09:56:29.074594000 India Standard Time",20.190.145.140,192.168.1.7,HTTPS,49959,6304,,,,
"Jun 11, 2025 09:56:29.074594000 India Standard Time",20.190.145.140,192.168.1.7,HTTPS,49959,1277,,,,
"Jun 11, 2025 09:56:29.074845000 India Standard Time",192.168.1.7,20.190.145.140,HTTPS,443,54,,,,
"Jun 11, 2025 09:56:29.183973000 India Standard Time",,,HTTPS,443,86,,,,
"Jun 11, 2025 09:56:29.183983000 India Standard Time",,,HTTPS,443,86,,,,
"Jun 11, 2025 09:56:29.204910000 India Standard Time",,,HTTPS,49962,86,,,,
"Jun 11, 2025 09:56:29.204910000 India Standard Time",,,HTTPS,49963,86,,,,
"Jun 11, 2025 09:56:29.205170000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.205220000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.211899000 India Standard Time",,,HTTPS,443,530,,,,
"Jun 11, 2025 09:56:29.213641000 India Standard Time",,,HTTPS,443,530,,,,
"Jun 11, 2025 09:56:29.234229000 India Standard Time",,,HTTPS,49963,3764,,,,
"Jun 11, 2025 09:56:29.234229000 India Standard Time",,,HTTPS,49962,3764,,,,
"Jun 11, 2025 09:56:29.234229000 India Standard Time",,,HTTPS,49963,904,,,,
"Jun 11, 2025 09:56:29.234229000 India Standard Time",,,HTTPS,49962,904,,,,
"Jun 11, 2025 09:56:29.234534000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.234595000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.262923000 India Standard Time",,,HTTPS,443,154,,,,
"Jun 11, 2025 09:56:29.263972000 India Standard Time",,,HTTPS,443,1506,,,,
"Jun 11, 2025 09:56:29.263972000 India Standard Time",,,HTTPS,443,369,,,,
"Jun 11, 2025 09:56:29.267852000 India Standard Time",,,HTTPS,443,154,,,,
"Jun 11, 2025 09:56:29.268325000 India Standard Time",,,HTTPS,443,1506,,,,
"Jun 11, 2025 09:56:29.268325000 India Standard Time",,,HTTPS,443,368,,,,
"Jun 11, 2025 09:56:29.336723000 India Standard Time",,,HTTPS,49962,533,,,,
"Jun 11, 2025 09:56:29.336723000 India Standard Time",,,HTTPS,49962,74,,,,
"Jun 11, 2025 09:56:29.336723000 India Standard Time",,,HTTPS,49963,74,,,,
"Jun 11, 2025 09:56:29.336723000 India Standard Time",,,HTTPS,49963,533,,,,
"Jun 11, 2025 09:56:29.336888000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.336926000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,219,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,763,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,908,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,223,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,1259,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,133,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,643,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.532643000 India Standard Time",,,HTTPS,49963,101,,,,
"Jun 11, 2025 09:56:29.533151000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.533216000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.644016000 India Standard Time",,,HTTPS,49962,27134,,,,
"Jun 11, 2025 09:56:29.644250000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.746695000 India Standard Time",,,HTTPS,49962,32054,,,,
"Jun 11, 2025 09:56:29.747021000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.747203000 India Standard Time",,,HTTPS,49962,4994,,,,
"Jun 11, 2025 09:56:29.747298000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.825654000 India Standard Time",,,HTTPS,49962,4994,,,,
"Jun 11, 2025 09:56:29.825773000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.825846000 India Standard Time",,,HTTPS,49962,4994,,,,
"Jun 11, 2025 09:56:29.825878000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.826446000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.826565000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.826692000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.826692000 India Standard Time",,,HTTPS,49962,1304,,,,
"Jun 11, 2025 09:56:29.826692000 India Standard Time",,,HTTPS,49962,24674,,,,
"Jun 11, 2025 09:56:29.826692000 India Standard Time",,,HTTPS,49962,458,,,,
"Jun 11, 2025 09:56:29.826783000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.850452000 India Standard Time",,,HTTPS,443,86,,,,
"Jun 11, 2025 09:56:29.950738000 India Standard Time",,,HTTPS,49964,86,,,,
"Jun 11, 2025 09:56:29.950927000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:29.952289000 India Standard Time",,,HTTPS,443,1474,,,,
"Jun 11, 2025 09:56:29.952289000 India Standard Time",,,HTTPS,443,410,,,,
"Jun 11, 2025 09:56:30.053390000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.053390000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.053390000 India Standard Time",,,HTTPS,49964,173,,,,
"Jun 11, 2025 09:56:30.057185000 India Standard Time",,,HTTPS,443,656,,,,
"Jun 11, 2025 09:56:30.092868000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.092868000 India Standard Time",,,HTTPS,49964,2534,,,,
"Jun 11, 2025 09:56:30.092988000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.093141000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.093192000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.093209000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.093236000 India Standard Time",,,HTTPS,49964,1248,,,,
"Jun 11, 2025 09:56:30.126161000 India Standard Time",,,HTTPS,443,148,,,,
"Jun 11, 2025 09:56:30.126700000 India Standard Time",,,HTTPS,443,166,,,,
"Jun 11, 2025 09:56:30.127208000 India Standard Time",,,HTTPS,443,932,,,,
"Jun 11, 2025 09:56:30.156071000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.156071000 India Standard Time",,,HTTPS,49964,533,,,,
"Jun 11, 2025 09:56:30.156071000 India Standard Time",,,HTTPS,49964,136,,,,
"Jun 11, 2025 09:56:30.156071000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.156071000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.156436000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.156941000 India Standard Time",,,HTTPS,443,105,,,,
"Jun 11, 2025 09:56:30.258346000 India Standard Time",,,HTTPS,49964,105,,,,
"Jun 11, 2025 09:56:30.258346000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.299297000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.430667000 India Standard Time",,,HTTPS,49964,751,,,,
"Jun 11, 2025 09:56:30.441934000 India Standard Time",,,HTTPS,443,846,,,,
"Jun 11, 2025 09:56:30.462975000 India Standard Time",,,HTTPS,49964,74,,,,
"Jun 11, 2025 09:56:30.565653000 India Standard Time",,,HTTPS,49964,2534,,,,
"Jun 11, 2025 09:56:30.565653000 India Standard Time",,,HTTPS,49964,1033,,,,
"Jun 11, 2025 09:56:30.565653000 India Standard Time",,,HTTPS,49964,7454,,,,
"Jun 11, 2025 09:56:30.565653000 India Standard Time",,,HTTPS,49964,917,,,,
"Jun 11, 2025 09:56:30.565653000 India Standard Time",,,HTTPS,49964,3764,,,,
"Jun 11, 2025 09:56:30.565653000 India Standard Time",,,HTTPS,49964,559,,,,
"Jun 11, 2025 09:56:30.565653000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.565847000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.566099000 India Standard Time",,,HTTPS,49964,6224,,,,
"Jun 11, 2025 09:56:30.566099000 India Standard Time",,,HTTPS,49964,917,,,,
"Jun 11, 2025 09:56:30.566099000 India Standard Time",,,HTTPS,49964,2534,,,,
"Jun 11, 2025 09:56:30.566259000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.667822000 India Standard Time",,,HTTPS,49964,28364,,,,
"Jun 11, 2025 09:56:30.668023000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.668198000 India Standard Time",,,HTTPS,49964,17294,,,,
"Jun 11, 2025 09:56:30.668276000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708261000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708408000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,1304,,,,
"Jun 11, 2025 09:56:30.708615000 India Standard Time",,,HTTPS,49964,561,,,,
"Jun 11, 2025 09:56:30.708772000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 09:56:31.231918000 India Standard Time",192.168.1.7,52.104.147.39,HTTPS,443,54,,,,
